"type","value","validation"
"bip39","angry avocado draw race above avoid current observe box lake person nest",true
"bip39","share type account now genre squirrel coast audit oven paper tourist lava",true
"bip39","swim salt search during child umbrella adjust cycle two path layer keep",true
"bip39","apart bleak donor faint symbol enroll frost volume business cry parade funny",true
"bip39","album tail twice sheriff guard wrestle only tongue cash unfair shield more",true
"bip39","list antique pupil scissors second maze earth power grow message lonely brass",true
"bip39","seven taxi identify trouble achieve moral arctic fork illegal select magic web",true
"bip39","copy trash enjoy sibling frequent neck soul quality join december orphan enforce",true
"bip39","okay bone beauty radar wood series frost reduce develop steel fence volcano",true
"bip39","mixed minimum shuffle amateur flash much east lava text exile island keep",true
"bip39","flag logic arch need step fiscal ahead next erode present faculty bean",true
"bip39","couple cruise use sound brief office unhappy isolate notable glare near film",true
"bip39","certain brain grow adjust define spy duty today round soul happy casual",true
"bip39","father kit draft mountain enrich key fog board panther orbit jungle debris",true
"bip39","bundle angle town ten figure buzz consider slab trick window story deputy",true
"bip39","crisp doctor number club cruel wall blade drive siege essence guide blur",true
"bip39","spell kingdom nothing total book program stumble ignore rug network record general",true
"bip39","various nation message cricket toe jazz purse join suffer cruise broken obscure",true
"bip39","cinnamon hour van alter again warfare edit vessel slush toddler vendor idea",true
"bip39","uphold solution same strike render review abstract deal filter elevator street captain",true
"bip39","gate breeze swear wild holiday ticket enjoy club enforce addict holiday because",true
"bip39","slow thunder middle distance invest shove rocket radar toss south loan slice",true
"bip39","quote dinosaur claim museum sustain burden filter kidney object fog liberty build",true
"bip39","gather illegal upon wash parent senior inform puppy combine powder catalog liberty",true
"bip39","dice blush leopard electric grocery fit net unable ancient vocal know boy",true
"bip39","august joke already shock wire fault powder body buffalo silly increase poverty",true
"bip39","situate scissors garment quit assault rib taste all cream piano act father",true
"bip39","behind pause labor hawk thrive young name meat voyage game alter grid",true
"bip39","soap load soda gloom stamp primary regular prepare fine cousin cushion hint",true
"bip39","peasant fatal fiber win ball network eternal awful frost gasp tiger liquid",true
"bip39","engine snake crew frown step world educate patient detect evoke stable journey",true
"bip39","alter stand team monitor account leaf midnight twin syrup ankle liquid soldier",true
"bip39","wife step topic found comfort black recall travel blame emotion spoon detail",true
"bip39","style apology fetch whip blue device swing improve plate monitor amateur illness",true
"bip39","valley knee purse earth horse noodle pattern unhappy evil bunker process debate",true
"bip39","olive short aim great copy much laugh tape vendor evil palm reflect",true
"bip39","learn gap rule cram olive sphere play lion zero throw run vault",true
"bip39","unable spin salon dilemma orphan nut innocent volcano journey mandate vanish lemon",true
"bip39","chapter close select stone pattern wagon defense purchase wheat close soap coach",true
"bip39","someone decade carpet dance argue cigar album embark tackle rifle drive keen",true
"bip39","verb royal hundred pool cycle van artwork elite code essay result vital",true
"bip39","muscle layer live battle kangaroo man desert crew oak hat reduce mimic",true
"bip39","heart face describe prize there sound matter fabric online glue ramp drill",true
"bip39","employ into sister salt voice depth metal tomato daring vehicle another absurd",true
"bip39","leave unlock purchase guitar rival frown sudden empower income rate art liquid",true
"bip39","client town person distance project lounge unable asthma discover garment luxury fish",true
"bip39","deposit olive motor unveil hedgehog whisper wait tank oil civil shy melody",true
"bip39","vehicle cross chunk own bicycle shove all trophy link rare high envelope",true
"bip39","lens staff prosper shoot negative diet symptom exotic video present marine illegal",true
"bip39","nothing erode myth cement thing basket decorate lumber lawsuit place antenna local",true
"bip39","century example ability wait engage print awful palm sausage issue garment planet",true
"bip39","height curve blouse border awful wisdom index forest rate pair swear pulp",true
"bip39","fabric holiday forward expose prefer keep wheat pulse couch deposit deer define",true
"bip39","key job scene slogan opera walnut quality kit sword spray beyond guitar",true
"bip39","timber march come obtain target leader cement chief child rice carpet congress",true
"bip39","habit time fever melt mandate sunset install guilt best track injury output",true
"bip39","soccer will tuition three stand cradle decide capital rookie parade sand note",true
"bip39","sock monkey mail thumb gadget smart lottery soda theme argue release fury",true
"bip39","tilt harbor lawsuit risk radio electric asthma current coffee harbor lava rather",true
"bip39","hover certain depart consider involve armor develop cloth sketch execute erosion demand",true
"bip39","thing wish enough anger case virus woman relief idle suffer steak woman",true
"bip39","until kid car bench surround just screen rack pledge float input river",true
"bip39","reveal green ready faint dash online impact select voyage okay thrive mesh",true
"bip39","winner hour exchange seminar resist disease bicycle scrub vicious razor tell network",true
"bip39","topple property real slide sock rule sound little garlic retire outside gorilla",true
"bip39","together minimum chase cry useless woman grape innocent maze holiday obscure merge",true
"bip39","repeat fatal moment buffalo snack correct cause bargain update cave absorb anchor",true
"bip39","arch anxiety gesture spirit fancy able ball flower pencil stem because razor",true
"bip39","essence lamp captain gadget render find purpose help attitude erode lobster later",true
"bip39","cloth orange toss brown aisle desert about describe inhale man lazy ghost",true
"bip39","tray boost boss jump fault wood venue maid pudding heart canoe ready",true
"bip39","color social protect absorb during fine celery kingdom minor rail protect what",true
"bip39","pizza rotate crane nurse edge glad left peanut perfect fox gentle memory",true
"bip39","federal scan sleep fluid discover neck salute egg network fossil day lesson",true
"bip39","famous call impact audit giraffe patch add artwork knock thumb lucky embark",true
"bip39","chase agent toy quality gap grocery broccoli corn ghost earn fitness length",true
"bip39","bottom battle arrest slam boring room oxygen worry host list whip echo",true
